timestamp,ball,lon,lat,ball_speed_mps,ball_direction_deg,timestamp_utc8,ship_id,ship_lon_interpolated,ship_lat_interpolated,ship_s_interpolated,distance_to_test_point_km,ship_orig_shipTypeCode,ship_orig_navStatus,ship_orig_latestPortStatus,ship_orig_lengthBow,ship_orig_lengthStern,ship_orig_breadthPort,ship_orig_breadthStarboard,ship_orig_y,ship_orig_c,ship_orig_e,ship_orig_f,ship_orig_p,ship_orig_b,ship_orig_d,ship_orig_h,ship_orig_j,ship_orig_v,ship_orig_r,ship_orig_l,ship_orig_m,ship_orig_timestamp_utc8,ship_orig_lon_ship,ship_orig_lat_ship,ship_orig_t_unix,ship_orig_i,corrected_final_total_dBA
2025-06-04 05:37:41+00:00,6,114.320488,30.605391,1.536069917,31.13271149,2025-06-04 13:37:41+08:00,925026,114.3281173,30.61464683,35,1.260215782,B01,SAIL_SLOW,1,80,15,8,8,70,2375,XIANGHENGYANGJI1868,CHN,HENGYANG,16,41,237,,0,6/10/2025 22:00,95,413856077,2025-06-04 13:37:37+08:00,114.3281833,30.61468333,1749015457,925026,85.00097436
2025-06-04 05:37:41+00:00,6,114.320488,30.605391,1.536069917,31.13271149,2025-06-04 13:37:41+08:00,3720220,114.325955,30.610255,62,0.752070557,B01,SAIL_NORMAL,1,115,15,9,7,70,424,YUTONG1058,CHN,JIANGYIN,16,51,,,,6/7/2025 18:50,130,413857641,2025-06-04 13:37:41+08:00,114.325955,30.610255,1749015461,3720220,85.00097436
2025-06-04 05:37:41+00:00,6,114.320488,30.605391,1.536069917,31.13271149,2025-06-04 13:37:41+08:00,5059177,114.3061831,30.58497344,59,2.646842041,B01,SAIL_NORMAL,1,58,10,7,7,70,324,JINGHANGSHENGSHI,CHN,CHENGLINGJI,14,35,,,,1/12/2022 15:18,68,413865067,2025-06-04 13:37:42+08:00,114.3062,30.58499667,1749015462,5059177,85.00097436
2025-06-04 05:37:41+00:00,6,114.320488,30.605391,1.536069917,31.13271149,2025-06-04 13:37:41+08:00,8109131,114.3317899,30.61822449,33,1.788489619,H00,SAIL_SLOW,3,10,100,8,8,70,2274,HAOZE002,CHN,SHUIFU,16,30,,,,1/6/2020 12:00,110,413873126,2025-06-04 13:37:37+08:00,114.3318417,30.618265,1749015457,8109131,85.00097436
2025-06-04 05:38:38+00:00,6,114.320976,30.606049,1.522837962,32.55095004,2025-06-04 13:38:38+08:00,112308,114.3339397,30.61975646,30,1.963296904,B01,SAIL_SLOW,1,87,11,10,8,70,2202,GAN NANCHANG HUO1599,CHN,YUEYANG,18,47,220,,,1/5/2017 12:30,98,413834977,2025-06-04 13:38:57+08:00,114.333745,30.61955833,1749015537,112308,89.56726788
2025-06-04 05:38:38+00:00,6,114.320976,30.606049,1.522837962,32.55095004,2025-06-04 13:38:38+08:00,112475,114.31204,30.59267667,58,1.712362306,B01,SAIL_NORMAL,1,82,10,10,7,70,312,SHENG LI 58,CHN,GANGWUJUMATOU,17,20,,,,4/7/2025 22:10,92,413827581,2025-06-04 13:38:26+08:00,114.3118533,30.59239667,1749015506,112475,89.56726788
2025-06-04 05:38:38+00:00,6,114.320976,30.606049,1.522837962,32.55095004,2025-06-04 13:38:38+08:00,125233,114.3402613,30.62514433,24,2.810870947,B01,SAIL_SLOW,1,99,29,21,0,70,2344,ZHENGAN899,CHN,FUCHI,21,25,,,,1/5/2018 18:30,128,413829708,2025-06-04 13:38:45+08:00,114.3401867,30.6251,1749015525,125233,89.56726788
2025-06-04 05:38:38+00:00,6,114.320976,30.606049,1.522837962,32.55095004,2025-06-04 13:38:38+08:00,126162,114.3073467,30.59432917,35.5,1.842975814,B01,SAIL_SLOW,1,7,98,9,8,70,2217,HAOTONGSIYANG8,CHN,CHENLINJI,17,37,,,,11/3/2025 19:00,105,413771342,2025-06-04 13:38:30+08:00,114.3074583,30.59443333,1749015510,126162,89.56726788
2025-06-04 05:38:38+00:00,6,114.320976,30.606049,1.522837962,32.55095004,2025-06-04 13:38:38+08:00,126219,114.3198514,30.60640905,37.71428571,0.11499032,C02,SAIL_SLOW,2,75,15,8,7,80,2200,HEHAI388,CHN,ZHONGQING,15,37,,,,6/7/2025 15:16,90,413836097,2025-06-04 13:38:40+08:00,114.3198267,30.60638333,1749015520,126219,89.56726788
2025-06-04 05:38:38+00:00,6,114.320976,30.606049,1.522837962,32.55095004,2025-06-04 13:38:38+08:00,127637,114.302457,30.58675333,41.2,2.780356633,C01,SAIL_SLOW,1,90,15,9,7,80,2143,DAYANG29,CHN,CHONGQING,16,40,,0,0,6/12/2025 11:00,105,413797404,2025-06-04 13:38:36+08:00,114.3024817,30.58678667,1749015516,127637,89.56726788
2025-06-04 05:38:38+00:00,6,114.320976,30.606049,1.522837962,32.55095004,2025-06-04 13:38:38+08:00,227203,114.331285,30.61566654,58,1.45397033,H00,SAIL_NORMAL,1,15,115,10,6,70,474,QIAOTAI6,CHN,NANTONG,16,49,,,,6/9/2025 23:15,130,413829979,2025-06-04 13:38:34+08:00,114.3311917,30.61559167,1749015514,227203,89.56726788
2025-06-04 05:38:38+00:00,6,114.320976,30.606049,1.522837962,32.55095004,2025-06-04 13:38:38+08:00,231714,114.3415756,30.62508,37,2.890117275,B01,SAIL_SLOW,1,80,18,8,8,70,2192,QUANCHENG1001,CHN,FULLNG,16,43,,,,6/1/2025 0:00,98,413826279,2025-06-04 13:38:37+08:00,114.3415883,30.62509333,1749015517,231714,89.56726788
2025-06-04 05:38:38+00:00,6,114.320976,30.606049,1.522837962,32.55095004,2025-06-04 13:38:38+08:00,285954,114.3347495,30.6184419,58.71428571,1.90576596,B01,SAIL_NORMAL,1,70,12,10,4,70,468,GAN YANG 6668,CHN,NANJING,14,50,46,0,0,1/2/2013 17:24,82,413824393,2025-06-04 13:38:50+08:00,114.3350267,30.61866333,1749015530,285954,89.56726788
2025-06-04 05:38:38+00:00,6,114.320976,30.606049,1.522837962,32.55095004,2025-06-04 13:38:38+08:00,320364,114.3212787,30.60798811,39,0.216925568,C01,SAIL_SLOW,1,43,44,7,8,80,2055,TENGFENG2,CHN,YUEYANG,15,41,,,0,6/5/2025 14:00,87,413812563,2025-06-04 13:38:40+08:00,114.32126,30.607955,1749015520,320364,89.56726788
2025-06-04 05:38:38+00:00,6,114.320976,30.606049,1.522837962,32.55095004,2025-06-04 13:38:38+08:00,342160,114.3145813,30.59760311,57,1.119278693,B01,SAIL_NORMAL,1,90,13,10,7,70,320,XIN HANG 1899,CHN,YUEYANG,17,18,,,,6/3/2025 2:08,103,413772931,2025-06-04 13:38:40+08:00,114.3146133,30.59765,1749015520,342160,89.56726788
2025-06-04 05:38:38+00:00,6,114.320976,30.606049,1.522837962,32.55095004,2025-06-04 13:38:38+08:00,379845,114.3084493,30.58778071,57.42857143,2.354776748,B01,SAIL_NORMAL,1,90,10,8,9,70,316,XING TAI 99,CHN,WUHU,17,61,,,,6/6/2025 16:00,100,413796411,2025-06-04 13:38:47+08:00,114.3086,30.588,1749015527,379845,89.56726788
2025-06-04 05:38:38+00:00,6,114.320976,30.606049,1.522837962,32.55095004,2025-06-04 13:38:38+08:00,475176,114.3397962,30.62238812,56,2.556908694,B01,SAIL_NORMAL,1,90,30,10,11,70,492,HUAMEITIANLAN,CHN,CHANG   SHU,21,43,,,,1/1/2026 17:15,120,413830323,2025-06-04 13:38:40+08:00,114.3398467,30.62242667,1749015520,475176,89.56726788
2025-06-04 05:38:38+00:00,6,114.320976,30.606049,1.522837962,32.55095004,2025-06-04 13:38:38+08:00,588303,114.3190045,30.60345152,57,0.34447777,B01,SAIL_NORMAL,1,120,22,15,10,70,345,FUQIANGLANTIAN,CHN,JIANGYIN,25,63,34,,0,6/8/2025 6:16,142,413834212,2025-06-04 13:38:35+08:00,114.31895,30.60338333,1749015515,588303,89.56726788
2025-06-04 05:38:38+00:00,6,114.320976,30.606049,1.522837962,32.55095004,2025-06-04 13:38:38+08:00,644927,114.328241,30.61591245,27.30555556,1.296545092,B01,SAIL_SLOW,3,115,15,7,9,70,2410,HAINIU1017,CHN,CHANGSHOU,16,43,,,,1/6/2025 8:00,130,413797757,2025-06-04 13:38:49+08:00,114.3280933,30.61584167,1749015529,644927,89.56726788
2025-06-04 05:38:38+00:00,6,114.320976,30.606049,1.522837962,32.55095004,2025-06-04 13:38:38+08:00,925026,114.3271372,30.61420611,36,1.080205238,B01,SAIL_SLOW,1,80,15,8,8,70,2463,XIANGHENGYANGJI1868,CHN,HENGYANG,16,41,,,,6/10/2025 22:00,95,413856077,2025-06-04 13:38:28+08:00,114.32732,30.61426667,1749015508,925026,89.56726788
2025-06-04 05:38:38+00:00,6,114.320976,30.606049,1.522837962,32.55095004,2025-06-04 13:38:38+08:00,3720220,114.3272606,30.61142469,61,0.847557254,B01,SAIL_NORMAL,1,120,10,11,5,70,445,YUTONG1058,CHN,JIANGYIN,16,51,,,,6/7/2025 18:50,130,413857641,2025-06-04 13:38:27+08:00,114.3270067,30.61120333,1749015507,3720220,89.56726788
2025-06-04 05:38:38+00:00,6,114.320976,30.606049,1.522837962,32.55095004,2025-06-04 13:38:38+08:00,5059177,114.3071476,30.58629333,58.13333333,2.560399202,B01,SAIL_NORMAL,1,58,10,7,7,70,313,JINGHANGSHENGSHI,CHN,CHENGLINGJI,14,35,,,,1/12/2022 15:18,68,413865067,2025-06-04 13:38:42+08:00,114.3072133,30.58638667,1749015522,5059177,89.56726788
2025-06-04 05:38:38+00:00,6,114.320976,30.606049,1.522837962,32.55095004,2025-06-04 13:38:38+08:00,8109131,114.3310717,30.61757767,33.06666667,1.603336002,H00,SAIL_SLOW,3,10,100,8,8,70,2208,HAOZE002,CHN,SHUIFU,16,30,,,,1/6/2020 12:00,110,413873126,2025-06-04 13:38:39+08:00,114.33106,30.61756667,1749015519,8109131,89.56726788
2025-06-04 05:39:35+00:00,6,114.321465,30.606701,1.513891942,32.84268592,2025-06-04 13:39:35+08:00,112308,114.3333256,30.61915921,30,1.789133424,B01,SAIL_SLOW,1,87,11,10,8,70,2232,GAN NANC^TXG HUO1599,CHN,YUEYANG,18,47,223,,,1/5/2017 12:30,98,413834977,2025-06-04 13:39:50+08:00,114.33316,30.61900167,1749015590,112308,91.49091363
2025-06-04 05:39:35+00:00,6,114.321465,30.606701,1.513891942,32.84268592,2025-06-04 13:39:35+08:00,112475,114.3128827,30.594009,57,1.630107058,B01,SAIL_NORMAL,1,82,10,8,8,70,283,SHENG LI 58,CHN,GANGWUJUMATOU,16,20,,,,4/7/2025 22:10,92,413827581,2025-06-04 13:39:26+08:00,114.3127467,30.5938,1749015566,112475,91.49091363
2025-06-04 05:39:35+00:00,6,114.321465,30.606701,1.513891942,32.84268592,2025-06-04 13:39:35+08:00,125233,114.3396928,30.62476179,22.76923077,2.657783543,B01,SAIL_SLOW,1,99,29,21,0,70,2311,ZHENGAN899,CHN,FUCHI,21,25,,,,1/5/2018 18:30,128,413829708,2025-06-04 13:39:32+08:00,114.3397167,30.62478333,1749015572,125233,91.49091363
2025-06-04 05:39:35+00:00,6,114.321465,30.606701,1.513891942,32.84268592,2025-06-04 13:39:35+08:00,126162,114.3066285,30.59361513,35.15384615,2.032012605,B01,SAIL_SLOW,1,7,98,9,8,70,2225,HAOTONGSIYANG8,CHN,CHENLINJI,17,37,,,,11/3/2025 19:00,105,413771342,2025-06-04 13:39:37+08:00,114.3066033,30.59359,1749015577,126162,91.49091363
2025-06-04 05:39:35+00:00,6,114.321465,30.606701,1.513891942,32.84268592,2025-06-04 13:39:35+08:00,126219,114.3190554,30.60562736,37,0.259920603,C02,SAIL_SLOW,2,75,15,8,7,80,2249,HEHAI388,CHN,ZHONGQING,15,37,,,,6/7/2025 15:16,90,413836097,2025-06-04 13:39:40+08:00,114.3189867,30.60556,1749015580,126219,91.49091363
2025-06-04 05:39:35+00:00,6,114.321465,30.606701,1.513891942,32.84268592,2025-06-04 13:39:35+08:00,127637,114.3017797,30.58583333,40.9,2.986002524,C01,SAIL_SLOW,1,90,15,9,7,80,2111,DAYANG29,CHN,CHONGQING,16,40,,0,0,6/12/2025 11:00,105,413797404,2025-06-04 13:39:36+08:00,114.3017683,30.58581667,1749015576,127637,91.49091363
2025-06-04 05:39:35+00:00,6,114.321465,30.606701,1.513891942,32.84268592,2025-06-04 13:39:35+08:00,227203,114.3326256,30.61670295,59.84615385,1.541047586,H00,SAIL_NORMAL,1,15,115,10,6,70,494,QIAOTAI6,CHN,NANTONG,16,49,,,,6/9/2025 23:15,130,413829979,2025-06-04 13:39:37+08:00,114.3326733,30.61673833,1749015577,227203,91.49091363
2025-06-04 05:39:35+00:00,6,114.321465,30.606701,1.513891942,32.84268592,2025-06-04 13:39:35+08:00,231714,114.3407144,30.62445722,38,2.698474052,B01,SAIL_SLOW,1,80,18,8,8,70,2327,QUANCHENG1001,CHN,FULLNG,16,43,232,,,6/1/2025 0:00,98,413826279,2025-06-04 13:39:36+08:00,114.3406933,30.62446667,1749015576,231714,91.49091363
2025-06-04 05:39:35+00:00,6,114.321465,30.606701,1.513891942,32.84268592,2025-06-04 13:39:35+08:00,285954,114.3360644,30.6195,59,1.993266436,B01,SAIL_NORMAL,1,70,12,10,4,70,468,GAN YANG 6668,CHN,NANJING,14,50,46,0,0,1/2/2013 17:24,82,413824393,2025-06-04 13:39:21+08:00,114.3357417,30.61924333,1749015561,285954,91.49091363
2025-06-04 05:39:35+00:00,6,114.321465,30.606701,1.513891942,32.84268592,2025-06-04 13:39:35+08:00,320364,114.3206703,30.60712933,37,0.089788224,C01,SAIL_SLOW,1,43,44,7,8,80,2153,TENGFENG2,CHN,YUEYANG,15,41,,,0,6/5/2025 14:00,87,413812563,2025-06-04 13:39:36+08:00,114.3206583,30.607115,1749015576,320364,91.49091363
2025-06-04 05:39:35+00:00,6,114.321465,30.606701,1.513891942,32.84268592,2025-06-04 13:39:35+08:00,342160,114.3155422,30.59887111,58,1.037352662,B01,SAIL_NORMAL,1,90,14,10,8,70,313,XIN HANG 1899,CHN,YUEYANG,18,18,,,,6/3/2025 2:08,104,413772931,2025-06-04 13:39:40+08:00,114.3156267,30.59898333,1749015580,342160,91.49091363
2025-06-04 05:39:35+00:00,6,114.321465,30.606701,1.513891942,32.84268592,2025-06-04 13:39:35+08:00,379845,114.3093786,30.58906905,57.85714286,2.272554845,B01,SAIL_NORMAL,1,70,29,10,6,70,315,XING TAI 99,CHN,WUHU,16,61,31,,,6/6/2025 16:00,99,413796411,2025-06-04 13:39:38+08:00,114.3094283,30.58913333,1749015578,379845,91.49091363
2025-06-04 05:39:35+00:00,6,114.321465,30.606701,1.513891942,32.84268592,2025-06-04 13:39:35+08:00,475176,114.341112,30.623346,56,2.637069646,B01,SAIL_NORMAL,1,90,30,10,11,70,499,HUAMEITIANLAN,CHN,CHANG   SHU,21,43,,,,1/1/2026 17:15,120,413830323,2025-06-04 13:39:41+08:00,114.3412517,30.62344667,1749015581,475176,91.49091363
2025-06-04 05:39:35+00:00,6,114.321465,30.606701,1.513891942,32.84268592,2025-06-04 13:39:35+08:00,588303,114.3200256,30.60471923,58,0.25946389,B01,SAIL_NORMAL,1,120,22,15,10,70,363,FUQIANGLANTIAN,CHN,JIANGYIN,25,63,36,,,6/8/2025 6:16,142,413834212,2025-06-04 13:39:41+08:00,114.3201333,30.60485,1749015581,588303,91.49091363
2025-06-04 05:39:35+00:00,6,114.321465,30.606701,1.513891942,32.84268592,2025-06-04 13:39:35+08:00,644927,114.327499,30.6155421,27.65714286,1.138183489,B01,SAIL_SLOW,3,115,15,7,9,70,2382,HAINIU1017,CHN,CHANGSHOU,16,43,,,,1/6/2025 8:00,130,413797757,2025-06-04 13:39:23+08:00,114.3276567,30.61562667,1749015563,644927,91.49091363
2025-06-04 05:39:35+00:00,6,114.321465,30.606701,1.513891942,32.84268592,2025-06-04 13:39:35+08:00,925026,114.3261297,30.61383986,35,0.909090308,B01,SAIL_SLOW,1,80,15,8,8,70,2439,XIANGHENGYANGJI1868,CHN,HENGYANG,16,41,243,,0,6/10/2025 22:00,95,413856077,2025-06-04 13:39:30+08:00,114.3262167,30.61388333,1749015570,925026,91.49091363
2025-06-04 05:39:35+00:00,6,114.321465,30.606701,1.513891942,32.84268592,2025-06-04 13:39:35+08:00,3720220,114.3285535,30.61248561,61,0.934499778,B01,SAIL_NORMAL,1,120,10,11,5,70,459,YUTONG1058,CHN,JIANGYIN,16,51,45,,,6/7/2025 18:50,130,413857641,2025-06-04 13:39:31+08:00,114.32845,30.61238667,1749015571,3720220,91.49091363
2025-06-04 05:39:35+00:00,6,114.321465,30.606701,1.513891942,32.84268592,2025-06-04 13:39:35+08:00,5059177,114.3080747,30.58763178,59,2.473534997,B01,SAIL_NORMAL,1,58,10,7,7,70,312,JINGHANGSHENGSHI,CHN,CHENGLINGJI,14,35,,,,1/12/2022 15:18,68,413865067,2025-06-04 13:39:42+08:00,114.3081867,30.58779667,1749015582,5059177,91.49091363
2025-06-04 05:39:35+00:00,6,114.321465,30.606701,1.513891942,32.84268592,2025-06-04 13:39:35+08:00,8109131,114.3304258,30.6169625,28,1.425649993,H00,SAIL_SLOW,3,10,100,8,8,70,2259,HAOZE002,CHN,SHUIFU,16,30,,,,1/6/2020 12:00,110,413873126,2025-06-04 13:39:34+08:00,114.3304367,30.61697167,1749015574,8109131,91.49091363
2025-06-04 05:40:32+00:00,6,114.32193,30.607351,1.489095362,31.62119267,2025-06-04 13:40:32+08:00,112308,114.3326792,30.61859042,30,1.617087196,B01,SAIL_SLOW,1,87,11,10,8,70,2256,GAN NANC^TXG HUO1599,CHN,YUEYANG,18,47,225,,,1/5/2017 12:30,98,413834977,2025-06-04 13:40:24+08:00,114.3327683,30.61867,1749015624,112308,86.6912598
2025-06-04 05:40:32+00:00,6,114.32193,30.607351,1.489095362,31.62119267,2025-06-04 13:40:32+08:00,112475,114.3137883,30.59533364,57.81818182,1.54420792,B01,SAIL_NORMAL,1,82,10,8,8,70,310,SHENG LI 58,CHN,GANGWUJUMATOU,16,20,,,,4/7/2025 22:10,92,413827581,2025-06-04 13:40:26+08:00,114.3136533,30.59519,1749015626,112475,86.6912598
2025-06-04 05:40:32+00:00,6,114.32193,30.607351,1.489095362,31.62119267,2025-06-04 13:40:32+08:00,125233,114.339219,30.62433512,21.46428571,2.508687261,B01,SAIL_SLOW,1,99,29,21,0,70,2263,ZHENGAN899,CHN,FUCHI,21,25,,,,1/5/2018 18:30,128,413829708,2025-06-04 13:40:45+08:00,114.33912,30.62425,1749015645,125233,86.6912598
2025-06-04 05:40:32+00:00,6,114.32193,30.607351,1.489095362,31.62119267,2025-06-04 13:40:32+08:00,126162,114.3060048,30.59285167,33.85714286,2.217273084,B01,SAIL_SLOW,1,7,98,9,8,70,2064,HAOTONGSIYANG8,CHN,CHENLINJI,17,37,,,,11/3/2025 19:00,105,413771342,2025-06-04 13:40:30+08:00,114.3060217,30.59288,1749015630,126162,86.6912598
2025-06-04 05:40:32+00:00,6,114.32193,30.607351,1.489095362,31.62119267,2025-06-04 13:40:32+08:00,126219,114.3181608,30.60490667,39,0.451745278,C02,SAIL_SLOW,2,75,15,8,8,80,2263,XIN LIAN 318,CHN,ZHONGQING,16,37,,,0,6/7/2025 15:16,90,413836097,2025-06-04 13:40:24+08:00,114.3182817,30.60501333,1749015624,126219,86.6912598
2025-06-04 05:40:32+00:00,6,114.32193,30.607351,1.489095362,31.62119267,2025-06-04 13:40:32+08:00,227203,114.3339892,30.6177325,60,1.631479802,H00,SAIL_NORMAL,1,15,115,10,6,70,485,QIAOTAI6,CHN,NANTONG,16,49,,,,6/9/2025 23:15,130,413829979,2025-06-04 13:40:30+08:00,114.3339417,30.617695,1749015630,227203,86.6912598
2025-06-04 05:40:32+00:00,6,114.32193,30.607351,1.489095362,31.62119267,2025-06-04 13:40:32+08:00,231714,114.3398017,30.62381167,38.5,2.503337681,B01,SAIL_SLOW,1,80,18,8,8,70,2278,YUXINHUO16976,CHN,FULLNG,16,43,,,,6/1/2025 0:00,98,413826279,2025-06-04 13:40:30+08:00,114.339845,30.62380667,1749015630,231714,86.6912598
2025-06-04 05:40:32+00:00,6,114.32193,30.607351,1.489095362,31.62119267,2025-06-04 13:40:32+08:00,285954,114.337392,30.62052256,59,2.080964514,B01,SAIL_NORMAL,1,70,12,10,4,70,486,GAN YANG 6668,CHN,NANJING,14,50,48,0,0,1/2/2013 17:24,82,413824393,2025-06-04 13:40:58+08:00,114.338,30.620985,1749015658,285954,86.6912598
2025-06-04 05:40:32+00:00,6,114.32193,30.607351,1.489095362,31.62119267,2025-06-04 13:40:32+08:00,320364,114.3199632,30.60631121,37.36363636,0.221043359,C01,SAIL_SLOW,1,43,44,7,8,80,2196,TENGFENG2,CHN,YUEYANG,15,41,,,0,6/5/2025 14:00,87,413812563,2025-06-04 13:40:36+08:00,114.3199117,30.60625667,1749015636,320364,86.6912598
2025-06-04 05:40:32+00:00,6,114.32193,30.607351,1.489095362,31.62119267,2025-06-04 13:40:32+08:00,342160,114.3164551,30.60019267,57,0.951545686,B01,SAIL_NORMAL,1,90,14,10,8,70,329,XIN HANG 1899,CHN,YUEYANG,18,18,,,,6/3/2025 2:08,104,413772931,2025-06-04 13:40:40+08:00,114.3165867,30.60037667,1749015640,342160,86.6912598
2025-06-04 05:40:32+00:00,6,114.32193,30.607351,1.489095362,31.62119267,2025-06-04 13:40:32+08:00,379845,114.3102719,30.59038929,58,2.187686355,B01,SAIL_NORMAL,1,70,29,10,6,70,303,XING TAI 99,CHN,WUHU,16,61,30,,,6/6/2025 16:00,99,413796411,2025-06-04 13:40:38+08:00,114.31037,30.59051833,1749015638,379845,86.6912598
2025-06-04 05:40:32+00:00,6,114.32193,30.607351,1.489095362,31.62119267,2025-06-04 13:40:32+08:00,475176,114.342432,30.62430667,56,2.719920437,B01,SAIL_NORMAL,1,90,30,10,11,70,496,HUAMEITIANLAN,CHN,CHANG   SHU,21,43,,,,1/1/2026 17:15,120,413830323,2025-06-04 13:40:44+08:00,114.3427083,30.62450667,1749015644,475176,86.6912598
2025-06-04 05:40:32+00:00,6,114.32193,30.607351,1.489095362,31.62119267,2025-06-04 13:40:32+08:00,588303,114.3211,30.60595833,57,0.173702779,B01,SAIL_NORMAL,1,120,22,15,10,70,371,FUQIANGLANTIAN,CHN,JIANGYIN,25,63,37,,,6/8/2025 6:16,142,413834212,2025-06-04 13:40:26+08:00,114.3209667,30.60583333,1749015626,588303,86.6912598
2025-06-04 05:40:32+00:00,6,114.32193,30.607351,1.489095362,31.62119267,2025-06-04 13:40:32+08:00,644927,114.326797,30.61514189,26.13333333,0.981740997,B01,SAIL_SLOW,3,115,15,7,9,70,2333,HAINIU1017,CHN,CHANGSHOU,16,43,,,,1/6/2025 8:00,130,413797757,2025-06-04 13:40:34+08:00,114.326775,30.61512833,1749015634,644927,86.6912598
2025-06-04 05:40:32+00:00,6,114.32193,30.607351,1.489095362,31.62119267,2025-06-04 13:40:32+08:00,925026,114.3251852,30.61338318,33.63636364,0.738003495,B01,SAIL_SLOW,1,80,15,8,8,70,2381,XIANGHENGYANGJI1868,CHN,HENGYANG,16,41,,,,6/10/2025 22:00,95,413856077,2025-06-04 13:40:28+08:00,114.3252433,30.61341167,1749015628,925026,86.6912598
2025-06-04 05:40:32+00:00,6,114.32193,30.607351,1.489095362,31.62119267,2025-06-04 13:40:32+08:00,3720220,114.3298952,30.61362933,60.9,1.033356349,B01,SAIL_NORMAL,1,120,10,11,5,70,447,YUTONG1058,CHN,JIANGYIN,16,51,44,,,6/7/2025 18:50,130,413857641,2025-06-04 13:40:31+08:00,114.32987,30.61360167,1749015631,3720220,86.6912598
2025-06-04 05:40:32+00:00,6,114.32193,30.607351,1.489095362,31.62119267,2025-06-04 13:40:32+08:00,5059177,114.3090142,30.58898097,59,2.383653306,B01,SAIL_NORMAL,1,58,10,7,7,70,314,JINGHANGSHENGSHI,CHN,CHENGLINGJI,14,35,,,,1/12/2022 15:18,68,413865067,2025-06-04 13:40:42+08:00,114.3091733,30.58921,1749015642,5059177,86.6912598
2025-06-04 05:40:32+00:00,6,114.32193,30.607351,1.489095362,31.62119267,2025-06-04 13:40:32+08:00,8109131,114.3297607,30.61652,26,1.263761198,H00,SAIL_SLOW,3,10,100,8,8,70,2339,HAOZE002,CHN,SHUIFU,16,30,,,,1/6/2020 12:00,110,413873126,2025-06-04 13:40:30+08:00,114.3297833,30.616535,1749015630,8109131,86.6912598
2025-06-04 05:41:29+00:00,6,114.322403,30.608028,1.541071205,31.01952644,2025-06-04 13:41:29+08:00,112308,114.3320527,30.61802167,30,1.443486236,B01,SAIL_SLOW,1,87,11,10,8,70,2231,GAN NANC^TXG HUO1599,CHN,YUEYANG,18,47,223,,,1/5/2017 12:30,98,413834977,2025-06-04 13:41:25+08:00,114.3321,30.618065,1749015685,112308,85.76412562
2025-06-04 05:41:29+00:00,6,114.322403,30.608028,1.541071205,31.01952644,2025-06-04 13:41:29+08:00,112475,114.314658,30.59663083,56.45454545,1.465650028,B01,SAIL_NORMAL,1,82,10,8,8,70,328,SHENG LI 58,CHN,GANGWUJUMATOU,16,20,,,,4/7/2025 22:10,92,413827581,2025-06-04 13:41:26+08:00,114.3146267,30.59655333,1749015686,112475,85.76412562
2025-06-04 05:41:29+00:00,6,114.322403,30.608028,1.541071205,31.01952644,2025-06-04 13:41:29+08:00,125233,114.3387289,30.62396,22,2.360125757,B01,SAIL_SLOW,1,99,29,21,0,70,2302,ZHENGAN899,CHN,FUCHI,21,25,,,,1/5/2018 18:30,128,413829708,2025-06-04 13:41:15+08:00,114.3388533,30.62405333,1749015675,125233,85.76412562
2025-06-04 05:41:29+00:00,6,114.322403,30.608028,1.541071205,31.01952644,2025-06-04 13:41:29+08:00,126162,114.3055133,30.59205333,34,2.399986783,B01,SAIL_SLOW,1,7,98,9,8,70,2107,HAOTONGSIYANG8,CHN,CHENLINJI,17,37,,,,11/3/2025 19:00,105,413771342,2025-06-04 13:41:21+08:00,114.3055867,30.592165,1749015681,126162,85.76412562
2025-06-04 05:41:29+00:00,6,114.322403,30.608028,1.541071205,31.01952644,2025-06-04 13:41:29+08:00,126219,114.3173728,30.60413056,37,0.647592553,C02,SAIL_SLOW,2,75,15,8,8,80,2165,XIN LIAN 318,CHN,ZHONGQING,16,37,,,0,6/7/2025 15:16,90,413836097,2025-06-04 13:41:34+08:00,114.31731,30.60405667,1749015694,126219,85.76412562
2025-06-04 05:41:29+00:00,6,114.322403,30.608028,1.541071205,31.01952644,2025-06-04 13:41:29+08:00,227203,114.3353344,30.61878778,58.33333333,1.720587159,H00,SAIL_NORMAL,1,15,115,10,6,70,482,QIAOTAI6,CHN,NANTONG,16,49,,,,6/9/2025 23:15,130,413829979,2025-06-04 13:41:37+08:00,114.3355267,30.618935,1749015697,227203,85.76412562
2025-06-04 05:41:29+00:00,6,114.322403,30.608028,1.541071205,31.01952644,2025-06-04 13:41:29+08:00,231714,114.3389949,30.62306071,37.07142857,2.304012177,B01,SAIL_SLOW,1,80,18,8,8,70,2220,QUANCHENG1001,CHN,FULLNG,16,43,,,,6/1/2025 0:00,98,413826279,2025-06-04 13:41:30+08:00,114.3389833,30.62304333,1749015690,231714,85.76412562
2025-06-04 05:41:29+00:00,6,114.322403,30.608028,1.541071205,31.01952644,2025-06-04 13:41:29+08:00,285954,114.3387338,30.62155229,59,2.167957213,B01,SAIL_NORMAL,1,70,12,10,4,70,483,GAN YANG 6668,CHN,NANJING,14,50,48,0,0,1/2/2013 17:24,82,413824393,2025-06-04 13:41:32+08:00,114.338805,30.62160667,1749015692,285954,85.76412562
